date,store,sales,promo,holiday
2022-10-03,4,215.15,0,0
2022-10-04,4,273.43,1,0
2022-10-05,4,238.62,0,0
2022-10-06,4,239.61,0,0
2022-10-07,4,216.85,0,0
2022-10-08,4,208.49,0,0
2022-10-09,4,209.59,0,0
2022-10-10,4,216.11,0,0
2022-10-11,4,236.25,0,0
2022-10-12,4,287.83,0,1
2022-10-13,4,234.53,0,0
2022-10-14,4,222.3,0,0
2022-10-15,4,207.64,0,0
2022-10-16,4,204.7,0,0
2022-10-17,4,221.24,0,0
2022-10-18,4,241.42,0,0
2022-10-19,4,233.25,0,0
2022-10-20,4,242.41,0,0
2022-10-21,4,218.95,0,0
2022-10-22,4,212.11,0,0
2022-10-23,4,201.98,0,0
2022-10-24,4,271.79,0,1
2022-10-25,4,252.41,0,0
2022-10-26,4,238.56,0,0
2022-10-27,4,268.25,1,0
2022-10-28,4,217.1,0,0
2022-10-29,4,198.6,0,0
2022-10-30,4,242.7,1,0
2022-10-31,4,270.09,0,1
2022-11-01,4,278.6,0,1
2022-11-02,4,251.35,0,0
2022-11-03,4,226.41,0,0
2022-11-04,4,209.97,0,0
2022-11-05,4,237.35,1,0
2022-11-06,4,210.71,0,0
2022-11-07,4,222.69,0,0
2022-11-08,4,286.0,0,1
2022-11-09,4,248.52,0,0
2022-11-10,4,239.39,0,0
2022-11-11,4,247.18,1,0
2022-11-12,4,280.03,1,1
2022-11-13,4,208.7,0,0
2022-11-14,4,266.89,1,0
2022-11-15,4,238.24,0,0
2022-11-16,4,256.74,0,0
2022-11-17,4,235.62,0,0
2022-11-18,4,211.26,0,0
2022-11-19,4,214.21,0,0
2022-11-20,4,211.91,0,0
2022-11-21,4,231.22,0,0
2022-11-22,4,248.77,0,0
2022-11-23,4,248.26,0,0
2022-11-24,4,262.83,1,0
2022-11-25,4,263.37,0,1
2022-11-26,4,207.72,0,0
2022-11-27,4,215.06,0,0
2022-11-28,4,216.55,0,0
2022-11-29,4,245.24,0,0
2022-11-30,4,243.72,0,0
2022-12-01,4,244.41,0,0
2022-12-02,4,221.96,0,0
2022-12-03,4,209.27,0,0
2022-12-04,4,214.41,0,0
2022-12-05,4,222.68,0,0
2022-12-06,4,251.47,0,0
2022-12-07,4,257.22,0,0
2022-12-08,4,238.46,0,0
2022-12-09,4,267.14,0,1
2022-12-10,4,235.57,1,0
2022-12-11,4,208.35,0,0
2022-12-12,4,228.22,0,0
2022-12-13,4,285.88,0,1
2022-12-14,4,245.65,0,0
2022-12-15,4,239.53,0,0
2022-12-16,4,251.07,1,0
2022-12-17,4,273.78,1,1
2022-12-18,4,215.28,0,0
2022-12-19,4,232.69,0,0
2022-12-20,4,244.91,0,0
2022-12-21,4,253.73,0,0
2022-12-22,4,231.11,0,0
2022-12-23,4,222.23,0,0
2022-12-24,4,203.27,0,0
2022-12-25,4,207.46,0,0
2022-12-26,4,225.56,0,0
2022-12-27,4,239.69,0,0
2022-12-28,4,245.58,0,0
2022-12-29,4,236.48,0,0
2022-12-30,4,254.43,1,0
2022-12-31,4,207.86,0,0
2023-01-01,4,205.45,0,0
2023-01-02,4,234.77,0,0
2023-01-03,4,240.57,0,0
2023-01-04,4,248.37,0,0
2023-01-05,4,240.13,0,0
2023-01-06,4,251.59,1,0
2023-01-07,4,215.29,0,0
2023-01-08,4,216.13,0,0
2023-01-09,4,225.11,0,0
2023-01-10,4,326.0,1,1
2023-01-11,4,249.99,0,0
2023-01-12,4,307.51,1,1
2023-01-13,4,255.76,1,0
2023-01-14,4,251.42,0,1
2023-01-15,4,246.08,1,0
2023-01-16,4,272.23,1,0
2023-01-17,4,244.08,0,0
2023-01-18,4,247.78,0,0
2023-01-19,4,279.18,0,1
2023-01-20,4,226.65,0,0
2023-01-21,4,202.99,0,0
2023-01-22,4,244.6,0,1
2023-01-23,4,227.18,0,0
2023-01-24,4,237.64,0,0
2023-01-25,4,247.59,0,0
2023-01-26,4,311.46,1,1
2023-01-27,4,217.19,0,0
2023-01-28,4,203.74,0,0
2023-01-29,4,215.13,0,0
2023-01-30,4,234.78,0,0
2023-01-31,4,267.68,1,0
2023-02-01,4,294.17,0,1
2023-02-02,4,283.38,0,1
2023-02-03,4,256.76,1,0
2023-02-04,4,247.31,1,0
2023-02-05,4,226.14,0,0
2023-02-06,4,229.04,0,0
2023-02-07,4,247.05,0,0
2023-02-08,4,288.33,0,1
2023-02-09,4,239.66,0,0
2023-02-10,4,230.01,0,0
2023-02-11,4,234.84,1,0
2023-02-12,4,211.18,0,0
2023-02-13,4,238.05,0,0
2023-02-14,4,281.96,1,0
2023-02-15,4,248.95,0,0
2023-02-16,4,314.27,1,1
2023-02-17,4,254.4,1,0
2023-02-18,4,219.42,0,0
2023-02-19,4,216.2,0,0
2023-02-20,4,236.65,0,0
2023-02-21,4,260.42,0,0
2023-02-22,4,254.11,0,0
2023-02-23,4,280.59,0,1
2023-02-24,4,256.65,1,0
2023-02-25,4,210.44,0,0
2023-02-26,4,228.12,0,0
2023-02-27,4,232.77,0,0
2023-02-28,4,246.19,0,0
2023-03-01,4,277.29,1,0
2023-03-02,4,246.18,0,0
2023-03-03,4,227.73,0,0
2023-03-04,4,210.13,0,0
2023-03-05,4,219.41,0,0
2023-03-06,4,224.68,0,0
2023-03-07,4,248.83,0,0
2023-03-08,4,294.08,0,1
2023-03-09,4,279.58,1,0
2023-03-10,4,249.89,1,0
2023-03-11,4,206.58,0,0
2023-03-12,4,242.4,1,0
2023-03-13,4,225.89,0,0
2023-03-14,4,254.94,0,0
2023-03-15,4,259.91,0,0
2023-03-16,4,243.0,0,0
2023-03-17,4,230.2,0,0
2023-03-18,4,213.99,0,0
2023-03-19,4,216.76,0,0
2023-03-20,4,231.25,0,0
2023-03-21,4,247.05,0,0
2023-03-22,4,244.78,0,0
2023-03-23,4,273.07,1,0
2023-03-24,4,224.24,0,0
2023-03-25,4,217.4,0,0
2023-03-26,4,218.05,0,0
2023-03-27,4,232.45,0,0
2023-03-28,4,244.6,0,0
2023-03-29,4,253.23,0,0
2023-03-30,4,275.79,1,0
2023-03-31,4,219.07,0,0
2023-04-01,4,244.46,1,0
2023-04-02,4,219.1,0,0
2023-04-03,4,230.03,0,0
2023-04-04,4,276.37,1,0
2023-04-05,4,254.37,0,0
2023-04-06,4,236.78,0,0
2023-04-07,4,226.89,0,0
2023-04-08,4,239.89,1,0
2023-04-09,4,223.6,0,0
2023-04-10,4,245.66,0,0
2023-04-11,4,245.35,0,0
2023-04-12,4,286.24,1,0
2023-04-13,4,279.16,0,1
2023-04-14,4,230.7,0,0
2023-04-15,4,208.39,0,0
2023-04-16,4,221.03,0,0
2023-04-17,4,229.95,0,0
2023-04-18,4,248.97,0,0
2023-04-19,4,248.76,0,0
2023-04-20,4,247.26,0,0
2023-04-21,4,251.66,1,0
2023-04-22,4,217.83,0,0
2023-04-23,4,247.26,1,0
2023-04-24,4,234.1,0,0
2023-04-25,4,281.09,1,0
2023-04-26,4,290.46,0,1
2023-04-27,4,284.55,0,1
2023-04-28,4,263.84,1,0
2023-04-29,4,241.53,1,0
2023-04-30,4,265.19,0,1
2023-05-01,4,242.51,0,0
2023-05-02,4,246.62,0,0
2023-05-03,4,247.34,0,0
2023-05-04,4,245.36,0,0
2023-05-05,4,223.8,0,0
2023-05-06,4,255.11,1,0
2023-05-07,4,219.86,0,0
2023-05-08,4,231.36,0,0
2023-05-09,4,245.32,0,0
2023-05-10,4,260.42,0,0
2023-05-11,4,241.34,0,0
2023-05-12,4,227.11,0,0
2023-05-13,4,220.9,0,0
2023-05-14,4,247.61,1,0
2023-05-15,4,235.49,0,0
2023-05-16,4,251.32,0,0
2023-05-17,4,258.73,0,0
2023-05-18,4,277.5,1,0
2023-05-19,4,226.14,0,0
2023-05-20,4,216.79,0,0
2023-05-21,4,218.52,0,0
2023-05-22,4,258.68,1,0
2023-05-23,4,253.04,0,0
2023-05-24,4,265.13,0,0
2023-05-25,4,270.48,1,0
2023-05-26,4,223.73,0,0
2023-05-27,4,252.47,0,1
2023-05-28,4,224.35,0,0
2023-05-29,4,238.66,0,0
2023-05-30,4,251.31,0,0
2023-05-31,4,251.43,0,0
2023-06-01,4,245.71,0,0
2023-06-02,4,220.12,0,0
2023-06-03,4,247.89,1,0
2023-06-04,4,225.44,0,0
2023-06-05,4,230.51,0,0
2023-06-06,4,244.79,0,0
2023-06-07,4,264.26,0,0
2023-06-08,4,282.54,0,1
2023-06-09,4,233.97,0,0
2023-06-10,4,246.75,1,0
2023-06-11,4,220.62,0,0
2023-06-12,4,269.31,1,0
2023-06-13,4,278.39,1,0
2023-06-14,4,257.38,0,0
2023-06-15,4,244.04,0,0
2023-06-16,4,292.04,1,1
2023-06-17,4,249.56,1,0
2023-06-18,4,220.47,0,0
2023-06-19,4,236.68,0,0
2023-06-20,4,247.1,0,0
2023-06-21,4,295.02,1,0
2023-06-22,4,250.68,0,0
2023-06-23,4,233.81,0,0
2023-06-24,4,246.69,1,0
2023-06-25,4,213.49,0,0
2023-06-26,4,247.58,0,0
2023-06-27,4,253.2,0,0
2023-06-28,4,283.67,1,0
2023-06-29,4,248.73,0,0
2023-06-30,4,235.18,0,0
2023-07-01,4,218.45,0,0
2023-07-02,4,228.87,0,0
2023-07-03,4,243.58,0,0
2023-07-04,4,248.47,0,0
2023-07-05,4,254.4,0,0
2023-07-06,4,281.78,1,0
2023-07-07,4,246.13,1,0
2023-07-08,4,218.17,0,0
2023-07-09,4,215.68,0,0
2023-07-10,4,236.14,0,0
2023-07-11,4,282.71,1,0
2023-07-12,4,256.33,0,0
2023-07-13,4,244.58,0,0
2023-07-14,4,224.56,0,0
2023-07-15,4,230.73,0,0
2023-07-16,4,232.52,0,0
2023-07-17,4,233.06,0,0
2023-07-18,4,262.47,0,0
2023-07-19,4,256.47,0,0
2023-07-20,4,248.34,0,0
2023-07-21,4,230.07,0,0
2023-07-22,4,216.32,0,0
2023-07-23,4,228.45,0,0
2023-07-24,4,239.85,0,0
2023-07-25,4,252.52,0,0
2023-07-26,4,252.29,0,0
2023-07-27,4,283.58,0,1
2023-07-28,4,222.53,0,0
2023-07-29,4,220.03,0,0
2023-07-30,4,247.9,1,0
2023-07-31,4,278.24,0,1
2023-08-01,4,302.11,0,1
2023-08-02,4,265.16,0,0
2023-08-03,4,248.23,0,0
2023-08-04,4,230.66,0,0
2023-08-05,4,229.72,0,0
2023-08-06,4,226.84,0,0
2023-08-07,4,238.28,0,0
2023-08-08,4,248.48,0,0
2023-08-09,4,291.49,1,0
2023-08-10,4,282.89,1,0
2023-08-11,4,228.28,0,0
2023-08-12,4,222.13,0,0
2023-08-13,4,222.76,0,0
2023-08-14,4,239.35,0,0
2023-08-15,4,243.52,0,0
2023-08-16,4,258.76,0,0
2023-08-17,4,253.94,0,0
2023-08-18,4,228.63,0,0
2023-08-19,4,221.28,0,0
2023-08-20,4,221.15,0,0
2023-08-21,4,272.42,1,0
2023-08-22,4,255.22,0,0
2023-08-23,4,255.52,0,0
2023-08-24,4,256.11,0,0
2023-08-25,4,236.79,0,0
2023-08-26,4,218.35,0,0
2023-08-27,4,227.77,0,0
2023-08-28,4,243.66,0,0
2023-08-29,4,259.87,0,0
2023-08-30,4,292.1,0,1
2023-08-31,4,254.83,0,0
2023-09-01,4,229.64,0,0
2023-09-02,4,219.93,0,0
2023-09-03,4,278.82,0,1
2023-09-04,4,242.83,0,0
2023-09-05,4,285.07,1,0
2023-09-06,4,249.89,0,0
2023-09-07,4,257.09,0,0
2023-09-08,4,226.11,0,0
2023-09-09,4,247.05,1,0
2023-09-10,4,254.33,1,0
2023-09-11,4,248.75,0,0
2023-09-12,4,261.22,0,0
2023-09-13,4,260.48,0,0
2023-09-14,4,252.04,0,0
2023-09-15,4,230.19,0,0
2023-09-16,4,223.12,0,0
2023-09-17,4,226.7,0,0
2023-09-18,4,246.86,0,0
2023-09-19,4,292.54,1,0
2023-09-20,4,264.09,0,0
2023-09-21,4,249.03,0,0
2023-09-22,4,237.25,0,0
2023-09-23,4,252.31,1,0
2023-09-24,4,251.27,1,0
2023-09-25,4,280.35,0,1
2023-09-26,4,258.48,0,0
2023-09-27,4,296.52,1,0
2023-09-28,4,250.28,0,0
2023-09-29,4,227.84,0,0
2023-09-30,4,223.4,0,0
2023-10-01,4,227.6,0,0
2023-10-02,4,243.65,0,0
2023-10-03,4,293.0,1,0
2023-10-04,4,267.41,0,0
2023-10-05,4,248.58,0,0
2023-10-06,4,231.16,0,0
2023-10-07,4,218.27,0,0
2023-10-08,4,230.88,0,0
2023-10-09,4,250.31,0,0
2023-10-10,4,257.18,0,0
2023-10-11,4,261.46,0,0
2023-10-12,4,259.23,0,0
2023-10-13,4,237.12,0,0
2023-10-14,4,296.0,1,1
2023-10-15,4,261.78,0,1
2023-10-16,4,286.81,0,1
2023-10-17,4,254.46,0,0
2023-10-18,4,257.35,0,0
2023-10-19,4,250.51,0,0
2023-10-20,4,232.01,0,0
2023-10-21,4,223.06,0,0
2023-10-22,4,220.88,0,0
2023-10-23,4,288.56,0,1
2023-10-24,4,265.09,0,0
2023-10-25,4,293.63,0,1
2023-10-26,4,257.49,0,0
2023-10-27,4,231.24,0,0
2023-10-28,4,228.8,0,0
2023-10-29,4,228.09,0,0
2023-10-30,4,244.26,0,0
2023-10-31,4,258.88,0,0
2023-11-01,4,269.78,0,0
2023-11-02,4,276.75,1,0
2023-11-03,4,268.68,1,0
2023-11-04,4,230.38,0,0
2023-11-05,4,232.36,0,0
2023-11-06,4,256.09,0,0
2023-11-07,4,257.51,0,0
2023-11-08,4,268.85,0,0
2023-11-09,4,252.77,0,0
2023-11-10,4,242.16,0,0
2023-11-11,4,255.18,1,0
2023-11-12,4,227.19,0,0
2023-11-13,4,281.35,1,0
2023-11-14,4,258.05,0,0
2023-11-15,4,257.35,0,0
2023-11-16,4,291.06,0,1
2023-11-17,4,239.44,0,0
2023-11-18,4,232.53,0,0
2023-11-19,4,230.04,0,0
2023-11-20,4,251.76,0,0
2023-11-21,4,294.06,0,1
2023-11-22,4,292.55,1,0
2023-11-23,4,252.55,0,0
2023-11-24,4,266.12,1,0
2023-11-25,4,226.34,0,0
2023-11-26,4,233.29,0,0
2023-11-27,4,243.29,0,0
2023-11-28,4,261.9,0,0
2023-11-29,4,294.89,1,0
2023-11-30,4,249.72,0,0
2023-12-01,4,236.47,0,0
2023-12-02,4,225.55,0,0
2023-12-03,4,229.36,0,0
2023-12-04,4,246.03,0,0
2023-12-05,4,261.93,0,0
2023-12-06,4,263.31,0,0
2023-12-07,4,261.06,0,0
2023-12-08,4,261.54,1,0
2023-12-09,4,223.02,0,0
2023-12-10,4,284.43,0,1
2023-12-11,4,241.03,0,0
2023-12-12,4,255.14,0,0
2023-12-13,4,269.49,0,0
2023-12-14,4,244.66,0,0
2023-12-15,4,236.56,0,0
2023-12-16,4,277.7,0,1
2023-12-17,4,263.16,0,1
2023-12-18,4,236.66,0,0
2023-12-19,4,294.76,0,1
2023-12-20,4,270.66,0,0
2023-12-21,4,291.02,1,0
2023-12-22,4,235.53,0,0
2023-12-23,4,260.74,1,0
2023-12-24,4,238.18,0,0
2023-12-25,4,255.86,0,0
2023-12-26,4,261.37,0,0
2023-12-27,4,255.01,0,0
2023-12-28,4,251.64,0,0
2023-12-29,4,236.31,0,0
2023-12-30,4,256.38,1,0
2023-12-31,4,230.64,0,0
2022-01-01,5,171.59,0,0
2022-01-02,5,210.1,1,0
2022-01-03,5,192.54,0,0
2022-01-04,5,242.4,1,0
2022-01-05,5,219.08,0,0
2022-01-06,5,206.86,0,0
2022-01-07,5,186.61,0,0
2022-01-08,5,173.55,0,0
2022-01-09,5,172.5,0,0
2022-01-10,5,236.79,0,1
2022-01-11,5,217.17,0,0
2022-01-12,5,214.4,0,0
2022-01-13,5,211.5,0,0
2022-01-14,5,216.98,0,1
2022-01-15,5,168.07,0,0
2022-01-16,5,182.03,0,0
2022-01-17,5,194.76,0,0
2022-01-18,5,215.69,0,0
2022-01-19,5,212.96,0,0
2022-01-20,5,197.93,0,0
2022-01-21,5,183.89,0,0
2022-01-22,5,166.53,0,0
2022-01-23,5,172.46,0,0
2022-01-24,5,198.65,0,0
2022-01-25,5,213.84,0,0
2022-01-26,5,215.2,0,0
2022-01-27,5,194.01,0,0
2022-01-28,5,183.52,0,0
2022-01-29,5,168.42,0,0
2022-01-30,5,184.34,0,0
2022-01-31,5,191.22,0,0
2022-02-01,5,204.4,0,0
2022-02-02,5,213.89,0,0
2022-02-03,5,199.77,0,0
2022-02-04,5,193.08,0,0
2022-02-05,5,171.22,0,0
2022-02-06,5,171.81,0,0
2022-02-07,5,183.72,0,0
2022-02-08,5,240.02,1,0
2022-02-09,5,251.28,0,1
2022-02-10,5,196.17,0,0
2022-02-11,5,231.96,0,1
2022-02-12,5,178.58,0,0
2022-02-13,5,179.01,0,0
2022-02-14,5,231.66,1,0
2022-02-15,5,213.84,0,0
2022-02-16,5,210.32,0,0
2022-02-17,5,198.47,0,0
2022-02-18,5,220.45,1,0
2022-02-19,5,177.57,0,0
2022-02-20,5,180.35,0,0
2022-02-21,5,190.96,0,0
2022-02-22,5,213.92,0,0
2022-02-23,5,211.01,0,0
2022-02-24,5,243.51,0,1
2022-02-25,5,193.95,0,0
2022-02-26,5,172.64,0,0
2022-02-27,5,171.99,0,0
2022-02-28,5,190.28,0,0
2022-03-01,5,216.2,0,0
2022-03-02,5,246.41,1,0
2022-03-03,5,203.72,0,0
2022-03-04,5,214.52,1,0
2022-03-05,5,208.72,1,0
2022-03-06,5,175.96,0,0
2022-03-07,5,197.42,0,0
2022-03-08,5,207.92,0,0
2022-03-09,5,211.0,0,0
2022-03-10,5,241.53,0,1
2022-03-11,5,185.53,0,0
2022-03-12,5,176.4,0,0
2022-03-13,5,181.73,0,0
2022-03-14,5,217.8,0,1
2022-03-15,5,237.89,1,0
2022-03-16,5,213.88,0,0
2022-03-17,5,242.59,1,0
2022-03-18,5,182.36,0,0
2022-03-19,5,207.8,1,0
2022-03-20,5,188.38,0,0
2022-03-21,5,190.02,0,0
2022-03-22,5,214.25,0,0
2022-03-23,5,212.18,0,0
2022-03-24,5,232.89,1,0
2022-03-25,5,184.1,0,0
2022-03-26,5,203.68,1,0
2022-03-27,5,194.86,0,0
2022-03-28,5,201.16,0,0
2022-03-29,5,248.13,1,0
2022-03-30,5,219.0,0,0
2022-03-31,5,197.74,0,0
2022-04-01,5,220.44,1,0
2022-04-02,5,213.06,1,0
2022-04-03,5,247.34,1,1
2022-04-04,5,232.12,1,0
2022-04-05,5,216.5,0,0
2022-04-06,5,256.15,1,0
2022-04-07,5,204.03,0,0
2022-04-08,5,213.32,1,0
2022-04-09,5,176.23,0,0
2022-04-10,5,229.13,0,1
2022-04-11,5,228.5,0,1
2022-04-12,5,202.98,0,0
2022-04-13,5,217.68,0,0
2022-04-14,5,234.25,1,0
2022-04-15,5,219.2,1,0
2022-04-16,5,223.12,0,1
2022-04-17,5,179.54,0,0
2022-04-18,5,188.62,0,0
2022-04-19,5,223.9,0,0
2022-04-20,5,212.6,0,0
2022-04-21,5,271.52,1,1
2022-04-22,5,195.03,0,0
2022-04-23,5,176.82,0,0
2022-04-24,5,182.34,0,0
2022-04-25,5,200.75,0,0
2022-04-26,5,219.44,0,0
2022-04-27,5,216.27,0,0
2022-04-28,5,214.77,0,0
2022-04-29,5,179.18,0,0
2022-04-30,5,212.89,1,0
2022-05-01,5,178.81,0,0
2022-05-02,5,205.55,0,0
2022-05-03,5,215.09,0,0
2022-05-04,5,244.92,1,0
2022-05-05,5,210.83,0,0
2022-05-06,5,224.68,1,0
2022-05-07,5,182.65,0,0
2022-05-08,5,178.2,0,0
2022-05-09,5,196.62,0,0
2022-05-10,5,214.71,0,0
2022-05-11,5,218.43,0,0
2022-05-12,5,251.62,0,1
2022-05-13,5,250.49,1,1
2022-05-14,5,211.46,1,0
2022-05-15,5,182.25,0,0
2022-05-16,5,195.2,0,0
2022-05-17,5,211.36,0,0
2022-05-18,5,217.92,0,0
2022-05-19,5,190.21,0,0
2022-05-20,5,217.41,1,0
2022-05-21,5,205.76,1,0
2022-05-22,5,186.72,0,0
2022-05-23,5,225.71,1,0
2022-05-24,5,254.35,0,1
2022-05-25,5,227.05,0,0
2022-05-26,5,213.54,0,0
2022-05-27,5,195.77,0,0
2022-05-28,5,177.99,0,0
2022-05-29,5,187.12,0,0
2022-05-30,5,198.92,0,0
2022-05-31,5,214.8,0,0
2022-06-01,5,251.74,1,0
2022-06-02,5,205.93,0,0
2022-06-03,5,239.08,0,1
2022-06-04,5,180.04,0,0
2022-06-05,5,227.84,0,1
2022-06-06,5,247.72,0,1
2022-06-07,5,251.28,1,0
2022-06-08,5,212.99,0,0
2022-06-09,5,241.49,1,0
2022-06-10,5,236.22,0,1
2022-06-11,5,185.65,0,0
2022-06-12,5,209.54,1,0
2022-06-13,5,227.5,1,0
2022-06-14,5,251.45,1,0
2022-06-15,5,216.58,0,0
2022-06-16,5,238.12,1,0
2022-06-17,5,230.19,1,0
2022-06-18,5,211.3,1,0
2022-06-19,5,181.82,0,0
2022-06-20,5,196.75,0,0
2022-06-21,5,248.49,1,0
2022-06-22,5,214.07,0,0
2022-06-23,5,208.73,0,0
2022-06-24,5,234.33,0,1
2022-06-25,5,188.39,0,0
2022-06-26,5,189.14,0,0
2022-06-27,5,197.92,0,0
2022-06-28,5,253.07,1,0
2022-06-29,5,219.59,0,0
2022-06-30,5,204.14,0,0
2022-07-01,5,192.15,0,0
2022-07-02,5,189.43,0,0
2022-07-03,5,186.98,0,0
2022-07-04,5,201.9,0,0
2022-07-05,5,225.71,0,0
2022-07-06,5,244.28,1,0
2022-07-07,5,204.24,0,0
2022-07-08,5,185.28,0,0
2022-07-09,5,184.45,0,0
2022-07-10,5,187.34,0,0
2022-07-11,5,209.9,0,0
2022-07-12,5,249.09,1,0
2022-07-13,5,219.77,0,0
2022-07-14,5,211.03,0,0
2022-07-15,5,194.3,0,0
2022-07-16,5,174.58,0,0
2022-07-17,5,230.4,1,0
2022-07-18,5,205.14,0,0
2022-07-19,5,219.28,0,0
2022-07-20,5,225.21,0,0
2022-07-21,5,214.91,0,0
2022-07-22,5,233.36,0,1
2022-07-23,5,180.13,0,0
2022-07-24,5,190.2,0,0
2022-07-25,5,204.82,0,0
2022-07-26,5,214.53,0,0
2022-07-27,5,229.58,0,0
2022-07-28,5,283.18,1,1
2022-07-29,5,198.06,0,0
2022-07-30,5,220.6,1,0
2022-07-31,5,217.66,1,0
2022-08-01,5,234.82,1,0
2022-08-02,5,222.98,0,0
2022-08-03,5,219.21,0,0
2022-08-04,5,212.34,0,0
2022-08-05,5,195.39,0,0
2022-08-06,5,179.21,0,0
2022-08-07,5,239.49,0,1
2022-08-08,5,226.55,1,0
2022-08-09,5,212.79,0,0
2022-08-10,5,229.76,0,0
2022-08-11,5,215.98,0,0
2022-08-12,5,229.98,0,1
2022-08-13,5,187.38,0,0
2022-08-14,5,195.59,0,0
2022-08-15,5,203.79,0,0
2022-08-16,5,232.62,0,0
2022-08-17,5,244.92,1,0
2022-08-18,5,216.24,0,0
2022-08-19,5,231.29,1,0
2022-08-20,5,189.15,0,0
2022-08-21,5,187.58,0,0
2022-08-22,5,202.84,0,0
2022-08-23,5,222.2,0,0
2022-08-24,5,227.97,0,0
2022-08-25,5,216.13,0,0
2022-08-26,5,201.01,0,0
2022-08-27,5,179.95,0,0
2022-08-28,5,217.81,1,0
2022-08-29,5,239.94,0,1
2022-08-30,5,218.4,0,0
2022-08-31,5,229.31,0,0
2022-09-01,5,214.01,0,0
2022-09-02,5,249.2,0,1
2022-09-03,5,186.36,0,0
2022-09-04,5,189.6,0,0
2022-09-05,5,235.52,1,0
2022-09-06,5,217.49,0,0
2022-09-07,5,224.3,0,0
2022-09-08,5,219.46,0,0
2022-09-09,5,197.08,0,0
2022-09-10,5,181.77,0,0
2022-09-11,5,185.03,0,0
2022-09-12,5,203.09,0,0
2022-09-13,5,221.4,0,0
2022-09-14,5,230.91,0,0
2022-09-15,5,207.46,0,0
2022-09-16,5,235.26,0,1
2022-09-17,5,186.81,0,0
2022-09-18,5,180.83,0,0
2022-09-19,5,201.52,0,0
2022-09-20,5,247.98,1,0
2022-09-21,5,251.31,1,0
2022-09-22,5,215.48,0,0
2022-09-23,5,196.41,0,0
2022-09-24,5,183.66,0,0
2022-09-25,5,192.49,0,0
2022-09-26,5,214.65,0,0
2022-09-27,5,229.92,0,0
2022-09-28,5,216.02,0,0
2022-09-29,5,217.75,0,0
2022-09-30,5,196.67,0,0
2022-10-01,5,187.57,0,0
2022-10-02,5,188.71,0,0
2022-10-03,5,206.98,0,0
2022-10-04,5,262.83,0,1
2022-10-05,5,223.09,0,0
2022-10-06,5,210.74,0,0
2022-10-07,5,195.67,0,0
2022-10-08,5,188.31,0,0
2022-10-09,5,194.05,0,0
2022-10-10,5,211.01,0,0
2022-10-11,5,219.96,0,0
2022-10-12,5,227.76,0,0
2022-10-13,5,260.38,0,1
2022-10-14,5,204.09,0,0
2022-10-15,5,187.2,0,0
2022-10-16,5,190.3,0,0
2022-10-17,5,208.04,0,0
2022-10-18,5,217.03,0,0
2022-10-19,5,225.72,0,0
2022-10-20,5,219.64,0,0
2022-10-21,5,201.82,0,0
2022-10-22,5,186.49,0,0
2022-10-23,5,192.84,0,0
2022-10-24,5,233.32,1,0
2022-10-25,5,226.64,0,0
2022-10-26,5,256.65,1,0
2022-10-27,5,214.89,0,0
2022-10-28,5,197.15,0,0
2022-10-29,5,187.88,0,0
2022-10-30,5,189.86,0,0
2022-10-31,5,211.08,0,0
2022-11-01,5,221.5,0,0
2022-11-02,5,235.35,0,0
2022-11-03,5,223.94,0,0
2022-11-04,5,194.85,0,0
2022-11-05,5,218.89,1,0
2022-11-06,5,189.2,0,0
2022-11-07,5,206.51,0,0
2022-11-08,5,233.84,0,0
2022-11-09,5,226.2,0,0
2022-11-10,5,218.77,0,0
2022-11-11,5,202.37,0,0
2022-11-12,5,183.89,0,0
2022-11-13,5,228.53,0,1
2022-11-14,5,232.46,1,0
2022-11-15,5,259.75,0,1
2022-11-16,5,243.84,1,0
2022-11-17,5,250.04,1,0
2022-11-18,5,210.28,0,0
2022-11-19,5,229.98,0,1
2022-11-20,5,186.07,0,0
2022-11-21,5,205.63,0,0
2022-11-22,5,222.23,0,0
2022-11-23,5,223.35,0,0
2022-11-24,5,221.97,0,0
2022-11-25,5,204.41,0,0
2022-11-26,5,213.81,1,0
2022-11-27,5,197.13,0,0
2022-11-28,5,216.82,0,0
2022-11-29,5,264.39,1,0
2022-11-30,5,283.11,0,1
2022-12-01,5,213.51,0,0
2022-12-02,5,254.83,0,1
2022-12-03,5,188.17,0,0
2022-12-04,5,190.89,0,0
2022-12-05,5,241.17,1,0
2022-12-06,5,222.32,0,0
2022-12-07,5,231.13,0,0
2022-12-08,5,211.77,0,0
2022-12-09,5,199.87,0,0
2022-12-10,5,226.72,1,0
2022-12-11,5,223.92,1,0
2022-12-12,5,210.6,0,0
2022-12-13,5,227.95,0,0
2022-12-14,5,235.34,0,0
2022-12-15,5,210.44,0,0
2022-12-16,5,204.33,0,0
2022-12-17,5,189.3,0,0
2022-12-18,5,225.39,1,0
2022-12-19,5,215.54,0,0
2022-12-20,5,249.96,1,0
2022-12-21,5,224.77,0,0
2022-12-22,5,209.39,0,0
2022-12-23,5,229.02,1,0
2022-12-24,5,197.64,0,0
2022-12-25,5,224.3,1,0
2022-12-26,5,203.89,0,0
2022-12-27,5,223.85,0,0
2022-12-28,5,252.75,1,0
2022-12-29,5,213.79,0,0
2022-12-30,5,274.06,1,1
2022-12-31,5,215.47,1,0
2023-01-01,5,200.82,0,0
2023-01-02,5,210.58,0,0
